Latitude,Longitude
39.93775,-82.77988
40.030041,-83.092087
40.08818,-82.92669
40.01237,-83.01093
40.01542,-83.00626
40.08413,-82.98752
40.06344,-83.04701
40.01391,-83.0112
40.01634,-83.02313
40.0244,-83.00161
40.00707,-83.00943
40.02251,-83.01044
40.00606,-83.00923
40.02385,-83.00754
40.14924,-82.97297
40.14832,-82.97502
40.14807,-82.96764
40.13576,-82.99181
39.99155,-83.00489
39.95478,-82.82876
39.918979,-82.781662
39.95517,-82.80521
40.08717,-82.97529
39.858207,-82.827897
39.746868,-82.652573
39.846168,-82.781476
39.95923,-82.87611
40.02859,-82.96424
39.936528,-82.818573
39.95323,-82.99621
39.95158,-82.98886
39.990512,-82.85687
40.08618,-82.95658
39.95467,-82.9818
40.032241,-82.982894
40.082241,-82.895729
39.99984,-83.00372
40.089249,-82.919968
40.00958,-82.96729
39.95496,-83.07392
39.97759,-82.91304
39.981804,-82.941568
39.93907,-82.9832
39.956863,-82.87664
39.94683,-83.01428
39.911638,-82.999143
40.001783,-83.116527
39.94874,-83.0249
40.01198,-83.02218
39.999708,-83.001224
40.03692,-82.92289
40.05785,-82.91814
40.073437,-83.107513
39.94711,-83.04915
39.97037,-82.99039
39.984008,-83.019082
39.998757,-83.004311
40.01448,-83.011333
39.994327,-82.996324
40.048169,-82.915311
39.851086,-82.882843
40.013878,-82.901482
39.813263,-83.18644
40.01115,-82.905487
39.908898,-82.733358
39.846168,-82.781476
39.878342,-82.922028
40.105171,-82.947456
39.952637,-83.122543
39.811096,-82.964928
40.045219,-82.963364
39.90456,-83.167084
39.82449,-82.947334
39.895729,-83.026733
40.032532,-82.957588
40.037304,-82.962364
39.996807,-83.034561
39.95301,-83.11543
39.95322,-83.11022
39.92567,-83.05767
39.93303,-83.04703
39.94144,-83.03909
39.936779,-82.831049
40.08932,-83.03496
40.11133,-83.02615
39.954913,-82.823172
40.089481,-83.035101
40.07974,-83.01857
40.079558,-82.766783
39.718358,-82.42547
40.086649,-82.80896
40.087551,-82.799579
40.06747,-82.94891
40.061024,-82.977391
39.77354,-82.98905
39.53336,-83.01546
39.61279,-82.94878
39.64651,-82.95713
40.089943,-82.894012
40.0091,-83.00991
40.103619,-82.874985
40.04859,-82.9998
40.053595,-83.019986
40.045268,-83.019397
40.05199,-83.03353
39.909574,-82.778184
40.06006,-82.98567
39.878671,-83.051539
39.871998,-82.933517
39.899803,-83.079068
39.899733,-83.068361
39.873953,-83.068042
39.884743,-83.069362
40.01821,-82.89388
39.91458,-82.87213
39.868074,-83.058364
39.95496,-82.81913
40.07528,-82.855731
40.014417,-83.032611
39.936933,-82.881779
40.027317,-82.993794
39.955067,-82.986963
39.97664,-82.983538
39.953303,-83.005516
40.110673,-82.987541
39.98412,-83.02219
40.08769,-82.9874
39.901143,-82.899899
39.900785,-82.897343
39.932274,-82.905282
39.938792,-82.84849
39.948178,-83.015299
39.967826,-83.061197
40.002155,-83.116549
39.955341,-82.97922
39.935278,-82.935161
39.935248,-82.935185
39.91576,-82.948701
39.95312,-82.99852
39.97134,-82.98776
39.91742,-83.01327
39.88935,-82.8831
39.94683,-83.01428
39.97569,-82.99977
40.0241,-82.99495
39.95467,-82.98225
39.97182,-82.98844
39.9512,-83.01659
40.0582,-82.92264
40.06382,-83.05972
40.113949,-83.014307
40.08572,-82.93808
40.12292,-83.00086
40.104957,-82.974603
40.041737,-83.094376
39.99087,-83.02595
39.992485,-83.006537
39.987924,-83.027896
40.035528,-82.89843
40.02996,-82.9735
39.792877,-82.697378
39.93682,-82.82987
39.93844,-82.83023
39.981163,-83.231735
39.880466,-83.017532
40.11219,-83.029472
39.935307,-83.037697
39.955322,-83.145676
40.000362,-82.810448
40.08848,-83.09198
39.843887,-82.935684
39.9512,-82.99852
40.045055,-82.963104
40.037357,-82.961838
40.037228,-82.958549
40.066908,-82.523636
40.088069,-82.851633
40.0582,-82.92264
39.952,-83.12133
40.00636,-83.03075
39.98556,-83.01273
40.069501,-82.81125
39.852409,-82.938538
40.082892,-82.81788
40.095354,-82.71251
39.97922,-83.003032
40.05941,-82.94033
40.111292,-83.00307
39.95155,-83.143143
39.978527,-83.187347
40.148238,-83.09316
39.63017,-82.9551
39.75478,-83.1638
40.016659,-82.888619
40.253447,-83.077739
39.95526,-82.80272
40.036499,-83.093292
39.95393,-83.09722
40.052032,-83.095695
39.99272,-82.83987
39.97538,-82.839
39.857052,-82.903862
40.042862,-83.094513
39.91231,-82.779324
40.018669,-82.889198
40.004658,-82.867619
39.91646,-83.03555
39.9382,-82.98096
39.94372,-82.96934
40.060893,-82.98263
40.053977,-82.967277
40.08193,-82.98794
39.86211,-82.837662
39.894173,-83.042801
40.02338,-82.934494
39.972243,-82.912062
39.939587,-83.118828
39.941807,-83.128311
39.977763,-82.953553
39.984382,-82.984831
39.97703,-82.957758
39.997642,-82.984862
39.973583,-83.015076
40.054546,-82.841843
39.95997,-82.96518
39.9481,-82.93882
39.952591,-83.123703
39.878639,-83.047667
39.998947,-83.185448
40.057535,-82.910176
40.04703,-82.89417
40.014949,-82.975304
39.87595,-83.005096
39.884552,-83.027748
39.862202,-82.951622
39.88092,-83.05346
39.65329,-82.92419
39.888803,-82.758572
40.145882,-82.704593
40.027531,-83.090866
40.09901,-82.94489
40.141481,-82.714315
39.93611,-82.88614
40.004138,-82.984452
40.028411,-82.994048
39.977279,-82.982266
39.9554,-82.795175
39.98411,-83.02193
39.980233,-83.118233
39.998875,-82.984693
39.96186,-83.00377
39.953353,-83.004868
39.953611,-82.968157
40.06132,-82.9925
39.972971,-82.983686
40.107074,-83.017719
40.108125,-82.826605
39.934539,-82.789427
40.089878,-82.90921
39.883697,-82.777304
40.059273,-82.93705
40.09,-82.82
40.078442,-82.928032
39.95294,-82.99885
39.95971,-82.98629
39.843227,-82.905334
40.0313,-82.96403
39.865307,-82.921661
39.93385,-82.78927
39.934331,-82.789367
39.95381,-83.05269
39.929808,-83.116766
39.935943,-83.080775
40.01029,-83.11918
39.954161,-82.989274
40.063497,-83.048578
40.124065,-83.083925
40.084361,-83.035155
40.05605,-83.071977
39.97301,-83.01437
40.0625,-83.0195
40.052846,-83.032225
40.047631,-83.020366
40.040623,-83.031316
39.897415,-82.872353
39.98097,-83.00074
39.94935,-83.02263
39.94894,-83.0626
39.96035,-83.04149
39.95778,-83.02572
39.891209,-83.036446
39.838941,-83.073292
39.974476,-83.140747
40.099003,-82.917313
40.042538,-82.787613
39.831547,-82.965637
39.831013,-82.950691
39.59381,-82.94417
39.95823,-83.03227
39.852306,-82.887718
39.770163,-82.639422
39.85119,-82.82854
39.99085,-83.02503
39.9863,-83.0019
39.80735,-82.953659
40.05341,-82.96953
39.868195,-82.894447
40.173941,-82.992048
40.239985,-83.032273
39.987446,-83.015513
39.982702,-83.022421
39.99195,-83.04513
40.17493,-83.016585
40.261908,-82.892088
40.266185,-82.921917
40.174694,-83.010463
40.142144,-82.969572
40.053437,-82.843205
40.13733,-83.0171
40.025413,-82.895789
40.091524,-82.79517
39.97589,-82.93223
39.892531,-82.826982
39.924934,-82.842114
40.10374,-82.9761
40.0005,-82.98588
40.148437,-82.971013
40.060425,-83.088036
40.035091,-82.96357
40.071453,-83.137508
40.11649,-83.03497
40.09954,-83.0912
40.03517,-83.04298
40.007405,-82.975068
39.97421,-82.96255
39.9758,-83.00121
39.972159,-83.016006
39.950759,-82.977546
40.080636,-82.980776
40.05954,-82.953
39.948778,-83.03767
39.95517,-82.80521
39.87808,-83.0535
39.87242,-83.0598
39.980264,-82.836203
39.979306,-82.844289
40.030369,-82.851318
40.095287,-82.910645
40.016567,-82.832062
39.9554,-82.795175
39.995434,-82.810715
39.889198,-83.034157
40.088791,-83.018089
39.956871,-83.119247
40.082485,-82.902779
40.089459,-83.035296
40.193452,-83.094921
40.062273,-82.83056
39.978168,-83.173866
39.906139,-82.894409
39.844864,-83.213577
40.28438,-82.929557
39.95629,-82.80572
39.895386,-83.081633
39.990245,-82.842123
40.00392,-83.012607
40.145058,-82.706339
40.04177,-82.90228
40.14312,-82.98932
40.106785,-82.955793
39.60268,-82.95243
39.63077,-82.96041
40.264893,-83.06824
39.94617,-82.80849
39.891399,-82.746701
40.056133,-82.944611
40.041681,-82.929839
39.942946,-82.793815
39.9554,-82.795175
39.945753,-82.798492
39.957205,-82.940022
40.01876,-82.885042
40.088245,-82.930305
39.92113,-83.12395
39.91485,-83.14659
39.8708,-82.855507
39.9062,-82.864502
39.906631,-82.881317
40.05259,-83.04222
39.96252,-82.99798
39.964289,-82.98275
39.96008,-82.99165
39.94913,-82.84503
39.96047,-83.08708
39.94658,-83.06868
39.95629,-82.80572
39.605591,-82.943161
39.602263,-82.942017
40.0831,-82.941301
40.0725,-82.96248
39.94712,-82.99773
39.944921,-82.864067
40.136607,-82.69548
39.914764,-82.779934
40.139046,-82.929003
40.14956,-82.922149
40.123917,-83.092964
40.094774,-83.137144
40.095505,-83.108101
39.984687,-83.178981
40.085662,-83.122776
40.120757,-82.92935
40.13296,-82.97077
40.098664,-83.134916
40.119527,-83.094184
40.106806,-83.160113
40.09889,-83.15013
40.0978,-83.1375
40.08651,-83.15804
40.137169,-83.147525
40.100225,-83.131004
40.0989,-83.1434
40.126235,-82.9292
40.100734,-83.159441
40.124864,-82.93161
40.1469,-82.92387
40.110833,-82.94799
40.132141,-82.902751
40.062179,-83.137915
40.03395,-83.121434
40.041428,-83.131443
40.044382,-83.157771
40.034285,-83.139246
40.059069,-83.147654
40.023996,-83.16038
40.031026,-83.110129
40.029677,-83.186144
40.032873,-83.169934
40.019883,-83.141606
40.038488,-83.140055
40.032467,-83.131294
40.022858,-83.121773
40.017536,-83.158184
40.033035,-83.176099
40.029868,-83.161026
40.032163,-83.160783
40.033183,-83.123832
40.028509,-83.099805
40.031742,-83.140015
39.97302,-83.04576
39.97489,-83.0459
39.67895,-82.604647
40.000272,-82.653828
39.7397,-82.50318
39.932475,-82.854943
40.2654,-82.908666
40.181005,-83.021421
39.56497,-82.907839
40.215333,-83.062814
40.007122,-82.993595
39.977269,-83.262414
39.975419,-83.267704
40.153228,-82.51989
40.058084,-82.338181
40.111421,-83.004947
40.157279,-83.030717
40.175478,-82.843494
40.157856,-82.946308
40.109869,-83.179975
39.837147,-82.755551
39.700687,-82.42701
39.942337,-82.516063
39.984699,-82.507424
40.232435,-82.928885
40.197991,-82.991686
39.56674,-82.954944
40.156902,-83.018497
40.221601,-83.035036
40.197772,-82.980637
40.220216,-83.096302
39.71817,-82.453048
40.026134,-82.563356
39.890897,-83.036916
40.113141,-83.016639
39.772529,-82.682556
39.890868,-82.496843
40.007122,-82.993595
39.906436,-82.376802
39.664434,-82.56131
39.782434,-82.825274
40.015241,-82.643358
39.94333,-82.479953
40.118306,-82.637074
39.944775,-82.67963
39.938953,-82.316411
40.103224,-82.938615
39.722691,-82.920146
39.536643,-82.966894
39.998047,-82.984704
40.084407,-83.284046
40.219318,-83.174786
39.833522,-82.405625
39.960702,-82.682307
39.805847,-83.182509
39.618689,-83.017889
39.802274,-83.211212
39.803803,-82.305599
39.834291,-82.424889
39.458135,-82.928007
40.204344,-83.189263
40.165194,-82.965192
40.227645,-82.980196
39.619804,-82.950514
39.980212,-83.251402
40.183659,-82.973519
40.173911,-82.992017
40.237968,-82.9627
40.238804,-82.962486
40.256811,-82.928328
39.599961,-82.94369
40.233359,-83.042973
40.266488,-82.928524
40.153138,-83.018199
40.265826,-82.921765
39.745211,-82.988413
39.556527,-83.003016
39.768495,-82.690807
39.915937,-82.552965
39.856265,-82.821834
39.952194,-83.011772
40.256915,-83.017774
40.149717,-82.955066
40.053794,-82.613277
40.007122,-82.993595
39.948226,-82.674763
39.687347,-82.660504
40.137689,-83.201965
40.11147,-83.005017
39.862676,-83.027548
39.79496,-82.702249
39.81864,-82.399731
39.861809,-82.537941
39.493614,-82.921213
40.183848,-82.957122
40.216864,-83.10689
40.161602,-82.967047
39.898355,-82.408279
39.771875,-82.68182
40.19628,-83.027987
40.195114,-83.027332
40.194614,-83.02735
39.976133,-83.26534
39.771252,-82.94934
39.440937,-82.96724
39.71887,-82.98666
40.156923,-83.226178
39.99518,-83.01775
40.259067,-83.065391
39.849541,-82.800425
39.646669,-82.800448
39.717661,-82.670622
39.696331,-83.113337
39.528956,-82.847801
40.134155,-82.502049
39.862359,-82.838828
39.901469,-82.602933
39.746169,-82.431261
39.898887,-82.542786
39.979245,-83.254798
40.089394,-83.255845
40.216468,-82.984597
40.15284,-83.018171
40.153029,-83.123524
40.157257,-83.011113
39.81985,-83.171995
40.112183,-83.034535
40.112192,-83.034113
40.263135,-82.895311
40.190821,-83.026164
39.629544,-82.954881
40.266701,-82.934584
40.0,-82.9945
40.211345,-83.133265
40.061655,-82.593876
39.946961,-82.650423
39.948238,-82.67501
39.942848,-82.480101
39.94962,-82.696087
39.950398,-82.388985
39.944703,-82.420361
39.942528,-82.383568
40.170591,-83.020397
39.820134,-83.171853
39.673587,-82.968221
40.188082,-83.025466
40.266063,-82.92218
40.26618,-82.921918
40.264594,-82.894664
40.197476,-83.136278
39.962998,-82.999485
40.111266,-83.001139
40.112059,-83.031731
40.059431,-82.644194
39.940159,-82.376232
40.084556,-82.606212
40.045841,-82.564134
40.076316,-82.666785
39.740749,-82.885628
39.971666,-83.281214
39.67044,-82.966097
39.672423,-82.874398
39.895881,-82.485619
39.749994,-82.649124
39.640618,-82.556099
39.625906,-82.716094
39.98818,-82.525409
39.949835,-82.705586
40.198412,-82.989968
39.736738,-82.589326
39.668233,-82.612861
39.902275,-82.81374
39.714902,-82.692877
39.887753,-82.432526
39.811644,-82.570679
39.844424,-82.784413
39.946159,-83.253381
40.18289,-82.948682
40.229688,-83.132024
39.807389,-83.200194
40.226711,-83.095379
40.161695,-83.01929
40.14606,-83.042231
40.16167,-83.01928
40.072532,-82.603854
39.94709,-82.649203
39.734687,-82.502536
39.77003,-82.645238
40.06605,-83.020906
39.886364,-82.326517
40.252546,-83.060789
39.80814,-82.99518
40.16165,-83.0193
40.266507,-82.928483
40.18307,-82.964972
40.197578,-83.135851
40.148893,-83.043383
40.215972,-83.08491
40.143777,-83.039912
40.191629,-82.943649
40.242192,-82.928395
39.800906,-82.992278
39.802535,-83.170026
39.831184,-83.108413
40.257579,-82.92848
40.166124,-82.807071
40.290258,-82.925427
40.175156,-83.043762
40.159248,-83.103887
40.173288,-82.978207
40.212529,-82.556855
39.786179,-82.691727
39.649442,-82.834382
40.11259,-83.031731
39.943489,-82.853599
40.068945,-83.013419
40.174185,-82.99472
40.184175,-83.065692
40.190904,-83.051172
39.464858,-82.954772
39.745014,-82.646807
39.81101,-82.555346
39.74161,-82.556182
39.745856,-82.501865
40.19966,-82.934063
40.161359,-82.992765
40.190304,-83.026057
40.058953,-82.531601
39.940324,-82.348827
39.940433,-82.680798
40.10538,-82.35673
40.109219,-83.189613
40.107533,-83.173364
39.948022,-82.672643
39.948152,-82.67081
39.95397,-83.094692
40.02603,-83.036082
39.871797,-82.856687
40.171163,-82.648275
39.915066,-82.399405
39.63227,-82.552925
40.057002,-82.514352
40.057002,-82.514352
39.969459,-82.62692
39.796464,-83.153629
39.769777,-82.989464
40.256006,-83.063444
40.226584,-83.006921
40.28715,-83.012875
40.001,-82.9893
39.531911,-82.840906
40.235534,-82.928518
40.267309,-82.944449
40.156228,-82.947513
40.249399,-82.858737
40.267369,-82.930852
39.595476,-82.954643
39.908249,-82.747976
39.63227,-82.552925
39.667796,-82.601829
39.602922,-82.950893
39.905993,-82.377434
39.76443,-82.543904
39.827229,-82.721086
40.110913,-83.059831
39.80697,-83.170786
40.163456,-83.019478
40.190574,-82.941132
40.167297,-82.963165
40.25722,-83.06402
40.263496,-82.928008
39.950464,-82.720492
39.860618,-83.247595
40.045694,-83.296596
39.542325,-82.848698
40.014867,-83.305714
40.266486,-82.928642
40.26618,-82.921918
40.104391,-83.235257
40.111522,-83.398179
40.238638,-82.959234
39.95702,-82.709778
40.074196,-82.35448
40.267095,-82.930793
39.963187,-83.256317
39.951632,-82.74324
39.768878,-82.616991
39.569804,-82.890632
39.808192,-82.523899
39.652322,-82.775974
39.943995,-82.794853
40.094029,-83.086947
39.834068,-82.743103
39.768741,-82.739872
40.077803,-82.666588
40.101761,-82.362294
40.153895,-83.122667
39.924394,-82.869797
39.980394,-83.250029
40.106759,-82.956442
40.22675,-82.929709
40.18293,-82.960537
40.22074,-82.92984
40.144711,-83.017133
40.174879,-83.020758
40.265805,-82.922081
40.285718,-82.925556
40.200117,-83.030147
39.804781,-83.177696
39.794995,-82.702065
39.713866,-82.606401
39.706427,-82.62704
40.023147,-83.059251
39.972142,-82.473129
39.71309,-82.95361
39.999094,-83.075803
40.021537,-83.061543
40.1242,-83.03628
40.11146,-83.01677
39.71828,-82.9554
40.110281,-83.183373
39.72861,-82.65471
40.051647,-83.070648
39.71234,-82.59032
39.71381,-82.60395
39.73343,-82.61549
39.72449,-82.6172
39.72991,-82.61218
39.73143,-82.61486
39.713715,-82.599316
39.729996,-82.612103
39.734217,-82.609689
39.7325,-82.61054
39.814374,-82.820477
40.109807,-83.184209
39.989337,-83.05613
40.04207,-83.09409
39.716756,-82.618905
39.946017,-83.253833
40.108991,-83.278339
40.01873,-83.0574
40.005564,-83.079463
39.999482,-83.048625
39.699311,-82.595976
39.7194,-82.9546
40.037251,-82.952814
39.715493,-82.857167
40.09072,-83.25648
40.116992,-83.177244
40.107047,-83.260064
39.741942,-82.617332
39.737712,-82.569793
39.7325,-82.61055
39.71318,-82.60457
39.71414,-82.57291
39.733852,-82.661367
39.712604,-82.605713
39.715173,-82.623973
39.714439,-82.573547
39.723275,-82.596978
39.736067,-82.62937
39.71821,-82.58463
39.71384,-82.60458
39.73019,-82.61681
39.71411,-82.57366
39.7016,-82.59631
39.720888,-82.612782
39.74407,-82.633447
39.72404,-82.6044
39.715006,-82.619954
39.722686,-82.615813
39.71479,-82.597037
39.732449,-82.619419
40.026807,-83.0693
39.719405,-82.945593
39.993506,-83.060867
39.709395,-82.602144
39.714342,-82.624204
39.727886,-82.570117
40.11024,-83.18341
40.11446,-83.03508
40.12275,-83.01583
39.715274,-82.557876
39.72798,-82.595376
39.72045,-82.553669
39.714003,-82.619156
39.724448,-82.515643
39.733705,-82.669642
39.723908,-82.6009
39.713961,-82.574907
39.729995,-82.612123
39.71595,-82.5794
39.743657,-82.637656
40.090668,-83.25639
39.72616,-82.64135
39.73186,-82.6232
39.7071,-82.59394
39.715367,-82.61529
39.723156,-82.604229
39.70547,-82.6026
39.72737,-82.60983
39.724109,-82.608372
40.03102,-82.951428
40.1741,-83.2726
40.109045,-83.187348
40.08934,-83.04089
40.076933,-83.286705
39.958801,-83.293621
39.724991,-82.627448
39.71362,-82.5936
39.71997,-82.6043
39.720343,-82.617432
39.73246,-82.61941
39.723246,-82.566097
39.714336,-82.625139
39.742945,-82.638881
39.71445,-82.58124
40.118389,-83.272661
40.03719,-82.952646
40.12737,-83.03665
40.1855,-83.1736
40.119058,-83.17747
40.112228,-83.285219
40.112298,-83.39077
40.11024,-83.18354
40.16286,-83.246493
40.14243,-83.21593
40.161153,-83.231761
40.126793,-83.2791
40.015564,-83.063786
39.70331,-82.60509
39.72017,-82.62855
39.710496,-82.596303
40.112574,-83.016801
40.06397,-83.03214
40.05282,-83.06671
40.004208,-82.929718
39.723613,-82.946757
40.02859,-83.04738
40.017958,-83.048261
40.16406,-83.228708
40.107591,-83.191258
40.006919,-83.046861
39.71511,-82.60677
39.733064,-82.622778
39.71907,-82.578499
39.702212,-82.601024
39.72032,-82.61636
39.72456,-82.6186
39.739293,-82.640843
39.72444,-82.61005
40.023219,-83.059188
40.01676,-83.068666
40.01787,-83.07237
40.036133,-83.071503
40.091943,-82.426969
40.06038,-82.40383
40.099451,-82.444748
40.04631,-82.42246
40.070611,-82.428988
40.04831,-82.4212
40.046671,-82.44155
40.057526,-82.400624
39.99827,-82.70406
40.00631,-82.660227
40.01571,-82.750046
39.993868,-82.72933
40.014432,-82.733677
40.06337,-82.38601
40.08243,-82.42786
40.066013,-82.391016
40.058108,-82.446895
40.06197,-82.4123
40.044596,-82.431341
40.043169,-82.403243
40.06315,-82.3466
40.043367,-82.471449
40.05895,-82.39932
40.06037,-82.37044
40.08688,-82.41822
40.06274,-82.41863
40.04508,-82.40305
40.046957,-82.450006
40.007772,-82.761707
40.06255,-82.35568
40.06289,-82.35386
40.05938,-82.38428
40.043354,-82.471554
40.05272,-82.40467
40.070782,-82.428905
40.05319,-82.43061
40.076589,-82.428355
40.0707,-82.42895
40.041513,-82.403173
40.062599,-82.386166
40.070617,-82.429004
40.05487,-82.43023
40.093167,-82.407997
40.083878,-82.42768
40.057604,-82.440775
40.09939,-82.44095
40.09871,-82.42561
40.07505,-82.42927
40.05197,-82.44148
40.058878,-82.449069
40.076799,-82.432888
40.05818,-82.44616
40.058,-82.40627
40.05948,-82.39165
40.086319,-82.417839
40.07334,-82.4283
40.05007,-82.43669
39.992299,-82.739961
39.98804,-82.76617
40.015666,-82.750005
40.004209,-82.668224
40.02672,-82.73164
40.015268,-82.727494
40.004274,-82.763288
39.990912,-82.748562
39.987754,-82.76876
39.992154,-82.751601
40.00249,-82.67471
40.024437,-82.687426
40.05827,-82.44479
40.08155,-82.427987
40.063321,-82.42949
40.05901,-82.42988
40.06845,-82.42906
40.046471,-82.43111
40.067484,-82.38555
40.046152,-82.4535
39.99827,-82.70406
39.997515,-82.729039
