DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
1991/01/09 22:09:04.80,35.9055,-120.449,5.759,3.13,Md,50,59,3,0.05,NCSN,204449
1991/01/14 09:07:32.17,36.184,-120.36083,12.234,3.58,Md,14,279,12,0.11,NCSN,204711
1991/01/21 02:47:27.01,35.78083,-120.331,8.018,2.93,Md,53,42,6,0.03,NCSN,205072
1991/01/21 16:28:43.95,36.236,-120.7945,8.176,2.91,Md,65,82,2,0.07,NCSN,205090
1991/02/04 02:07:21.03,35.78083,-120.331,8.088,2.8,Md,49,42,6,0.03,NCSN,205831
1991/02/24 02:39:36.48,36.21017,-120.32883,9.967,3.1,ML,41,56,5,0.06,NCSN,207162
1991/02/27 00:16:20.41,35.802,-119.97784,4.462,3.09,Md,46,138,7,0.24,NCSN,207321
1991/03/03 17:40:16.22,36.3415,-120.906,9.272,3.26,Md,57,83,4,0.07,NCSN,207504
1991/03/26 05:42:15.33,36.08183,-120.19033,12.86,2.72,Md,49,80,8,0.09,NCSN,208848
1991/03/26 08:31:25.72,36.07967,-120.18684,12.72,2.66,Md,46,80,7,0.12,NCSN,220507
1991/03/26 09:46:41.64,36.07433,-120.1845,11.94,2.54,Md,34,77,7,0.1,NCSN,208919
1991/04/09 14:00:22.97,35.85433,-120.39616,4.488,2.96,Md,49,40,3,0.04,NCSN,210184
1991/05/10 12:39:30.33,36.1985,-120.76,7.66,3.06,Md,52,134,4,0.06,NCSN,212245
1991/05/12 09:42:46.28,36.15467,-120.23133,10.837,2.82,Md,44,82,15,0.09,NCSN,212389
1991/05/16 12:46:09.01,36.289,-119.8565,17.885,2.55,Md,46,137,21,0.37,NCSN,213195
1991/05/22 01:18:58.14,36.4355,-120.60733,12.416,3,ML,94,51,20,0.17,NCSN,214367
1991/06/06 22:00:37.39,36.781,-120.884,1.325,2.56,Md,55,104,9,0.06,NCSN,218710
1991/06/17 07:32:11.75,36.17233,-120.72884,8.87,2.85,Md,61,63,7,0.07,NCSN,220368
1991/06/29 23:26:16.56,36.78167,-120.27467,11.754,2.57,Md,21,127,48,0.67,NCSN,223119
1991/07/06 18:51:10.59,36.28933,-120.84967,10.002,2.63,Md,58,58,8,0.05,NCSN,223762
1991/08/06 01:03:54.97,36.0595,-120.61134,5.672,3,Md,59,48,2,0.07,NCSN,226161
1991/08/30 09:30:19.91,36.15667,-120.207,5.307,2.62,Md,38,117,15,0.13,NCSN,229187
1991/08/30 09:40:50.75,36.1595,-120.21967,8.057,2.56,Md,40,87,15,0.11,NCSN,229188
1991/09/15 17:34:35.65,36.16833,-120.26417,10.407,4,ML,31,69,11,0.05,NCSN,231587
1991/09/22 09:51:09.27,36.2545,-120.40134,7.838,2.5,Md,45,51,5,0.1,NCSN,232078
1991/10/03 06:36:46.50,36.16133,-120.12133,8.197,3.12,Md,37,136,10,0.06,NCSN,233082
1991/10/10 18:51:12.60,36.198,-120.3065,9.793,2.53,Md,43,57,7,0.1,NCSN,234179
1991/10/11 02:56:29.96,36.19383,-120.30367,9.483,2.65,Md,47,58,7,0.07,NCSN,234194
1991/10/17 07:40:03.76,36.38133,-120.56067,18.563,2.84,Md,53,103,15,0.11,NCSN,234523
1991/10/18 09:59:05.58,35.92083,-120.46967,4.733,2.9,Md,54,47,2,0.08,NCSN,234575
1991/10/20 01:13:05.07,36.06317,-120.1305,4.031,2.95,Md,53,86,2,0.1,NCSN,234672
1991/10/27 06:10:06.88,36.02017,-120.58083,4.638,2.53,Md,54,42,5,0.08,NCSN,235462
1991/11/01 19:09:36.46,36.0215,-120.5785,4.478,2.6,Md,49,64,5,0.07,NCSN,236351
1991/11/02 06:35:17.19,35.99967,-120.559,4.178,2.73,Md,48,45,5,0.06,NCSN,236388
1991/11/08 03:00:48.43,36.07917,-120.635,4.852,3.2,ML,60,39,4,0.08,NCSN,236784
1991/11/08 03:01:25.21,36.07883,-120.63316,4.102,2.96,Md,28,51,4,0.04,NCSN,236853
1991/11/13 21:20:01.45,36.489,-120.309,8.638,2.51,Md,55,98,11,0.22,NCSN,237261
1991/11/20 09:55:08.36,36.178,-120.28167,10.903,3.5,ML,56,63,10,0.07,NCSN,237894
1991/11/20 10:06:45.01,36.17633,-120.2785,10.733,3.11,Md,52,65,10,0.07,NCSN,237896
1991/11/20 10:09:16.89,36.1725,-120.2755,10.673,3.01,Md,39,66,10,0.05,NCSN,238026
1991/11/20 10:12:26.17,36.1755,-120.2785,10.893,3.5,ML,54,64,10,0.05,NCSN,237899
1991/11/27 01:33:13.62,36.24467,-120.324,8.808,2.59,Md,56,63,2,0.06,NCSN,238342
1991/12/09 01:02:36.07,35.7635,-120.6275,9.816,3.2,ML,60,45,12,0.05,NCSN,239953
1991/12/17 03:56:17.15,36.08017,-120.64,2.222,2.57,Md,43,49,4,0.05,NCSN,240805
1991/12/18 14:42:19.63,35.96667,-120.51633,10.44,2.57,Md,45,46,2,0.05,NCSN,241159
1992/01/14 19:35:40.88,36.1335,-120.09734,6.251,2.63,Md,50,145,8,0.13,NCSN,244001
1992/01/15 04:58:50.36,36.3015,-120.45417,12.388,3.79,Md,53,84,8,0.1,NCSN,244502
1992/02/24 17:24:01.65,35.79683,-120.34917,9.689,2.81,Md,41,35,6,0.04,NCSN,252030
1992/02/25 23:47:41.74,36.17033,-120.315,5.85,2.76,Md,49,56,9,0.12,NCSN,252578
1992/02/28 02:59:49.41,36.22467,-120.79333,8.396,3.14,Md,57,65,1,0.06,NCSN,253413
1992/02/28 03:29:20.40,36.22933,-120.79117,6.62,3.83,Md,38,66,2,0.07,NCSN,253875
1992/02/28 03:31:18.94,36.2305,-120.7985,5.876,2.97,Md,45,66,2,0.24,NCSN,253877
1992/03/12 03:56:55.11,36.3845,-120.68383,9.831,2.62,Md,48,95,12,0.11,NCSN,1193407
1992/03/18 06:31:11.49,36.17433,-120.31084,7.867,2.73,Md,44,57,9,0.1,NCSN,257899
1992/03/18 06:55:45.36,36.16967,-120.31583,5.737,2.72,Md,41,55,19,0.09,NCSN,257908
1992/03/18 06:56:09.19,36.17567,-120.3175,8.217,3.22,Md,35,56,8,0.16,NCSN,257953
1992/04/07 19:10:33.89,36.2525,-120.8115,6.146,3.41,Md,64,67,4,0.07,NCSN,262216
1992/04/16 23:59:03.25,36.09683,-120.10917,9.047,2.64,Md,40,145,4,0.12,NCSN,265166
1992/04/22 16:52:54.84,36.167,-120.23583,10.867,3.69,Md,50,79,13,0.06,NCSN,266208
1992/04/29 01:17:04.16,36.4545,-120.3765,8.734,3.47,Md,51,157,13,0.12,NCSN,269935
1992/04/29 01:24:07.16,36.45733,-120.37383,8.044,3.22,Md,55,145,13,0.12,NCSN,269509
1992/05/06 01:34:40.65,36.3695,-120.74333,10.912,3.03,Md,61,120,7,0.19,NCSN,1194989
1992/05/16 12:45:31.40,36.24233,-120.80267,6.006,3,Md,60,67,3,0.07,NCSN,277097
1992/05/29 17:03:01.79,35.82967,-120.37767,6.801,3.26,Md,50,28,2,0.03,NCSN,282492
1992/05/30 08:19:48.68,36.22217,-120.32933,9.898,2.66,Md,44,58,3,0.06,NCSN,282850
1992/06/09 05:32:10.38,36.2865,-120.04483,16.004,2.92,Md,64,154,5,0.19,NCSN,290962
1992/06/15 22:55:49.65,36.0525,-120.20817,13.495,3.28,Md,52,56,9,0.12,NCSN,297250
1992/07/19 05:14:36.70,36.18783,-119.74633,19.906,2.56,Md,10,179,36,0.15,NCSN,304602
1992/07/23 18:36:18.92,36.6075,-120.834,1.462,2.71,Md,55,95,7,0.08,NCSN,304971
1992/09/10 16:36:00.87,36.062,-120.2165,14.35,2.92,Md,37,66,10,0.06,NCSN,30000579
1992/09/16 05:25:13.51,35.88267,-120.427,5.83,2.8,Md,49,45,5,0.04,NCSN,315899
1992/09/16 06:14:33.68,35.99667,-119.94033,10.352,4.38,Md,44,190,17,0.12,NCSN,315902
1992/09/16 06:37:42.15,35.98533,-119.93684,7.252,3.09,Md,30,190,14,0.07,NCSN,315903
1992/09/27 16:59:14.16,36.003,-119.94334,13.998,4.2,Md,94,44,16,0.15,NCSN,317985
1992/10/04 18:16:57.35,35.92783,-120.47317,9.269,3.07,Md,53,42,4,0.05,NCSN,318901
1992/10/05 18:59:32.22,35.92817,-120.47483,9.159,2.7,Md,52,42,4,0.05,NCSN,318977
1992/10/07 13:04:28.33,35.97367,-120.52783,4.648,2.75,Md,49,44,3,0.06,NCSN,319103
1992/10/20 05:28:08.92,35.92833,-120.474,9.443,4.36,Md,60,30,2,0.06,NCSN,320382
1992/10/20 05:48:04.08,35.92983,-120.47533,9.693,2.93,Md,51,44,2,0.06,NCSN,320384
1992/10/26 06:55:14.52,35.94817,-120.493,9.803,3.19,Md,51,48,1,0.05,NCSN,320981
1992/10/26 07:27:40.48,35.94617,-120.4905,9.883,3.65,Md,57,32,1,0.05,NCSN,320983
1992/11/07 18:04:29.93,35.78533,-119.93034,11.972,2.71,Md,41,177,19,0.18,NCSN,323219
1992/11/16 03:28:37.06,36.02733,-120.5855,4.485,2.76,Md,50,54,5,0.07,NCSN,324795
1992/11/29 19:40:34.12,36.27883,-120.33434,10.018,2.82,Md,43,108,3,0.07,NCSN,327335
1992/12/05 02:52:57.06,36.46217,-120.18767,17.264,3.77,Md,52,90,4,0.14,NCSN,327883
1992/12/06 09:34:39.21,36.459,-120.18867,16.364,2.58,Md,27,138,4,0.07,NCSN,327966
1992/12/25 03:35:06.81,35.93867,-120.48483,9.879,3.36,Md,57,47,2,0.06,NCSN,330031
1992/12/31 12:51:54.70,36.34483,-120.91734,4.072,2.73,Md,51,53,3,0.07,NCSN,330536
1993/01/05 00:41:00.22,35.99,-120.12033,12.058,2.98,Md,41,127,8,0.08,NCSN,330782
1993/01/13 15:14:20.92,36.4105,-120.4205,6.264,2.71,Md,36,118,9,0.17,NCSN,331987
1993/01/14 03:41:05.56,35.8175,-120.36617,8.108,2.6,Md,36,48,8,0.03,NCSN,332078
1993/02/14 20:45:54.32,36.2275,-120.435,6.275,3.3,Md,38,82,9,0.09,NCSN,337117
1993/02/15 17:10:59.99,35.975,-120.52317,10.458,2.84,Md,49,33,3,0.04,NCSN,337175
1993/02/17 11:53:17.60,36.31367,-120.85484,7.392,2.88,Md,58,50,7,0.07,NCSN,337523
1993/02/17 18:07:36.10,35.5215,-120.07133,11.647,2.87,Md,34,139,6,0.07,NCSN,337545
1993/03/14 07:13:58.78,35.943,-120.489,10.539,3.4,Md,54,42,2,0.05,NCSN,340175
1993/03/27 04:10:36.75,36.252,-120.45834,2.936,2.55,Md,30,73,10,0.06,NCSN,341470
1993/04/04 05:21:25.28,35.94167,-120.493,6.893,4.25,Md,55,32,2,0.07,NCSN,342924
1993/04/08 02:10:32.87,35.962,-120.51033,7.703,3.22,Md,55,47,1,0.04,NCSN,344155
1993/04/12 22:44:33.10,35.96567,-120.51633,7.088,2.7,Md,48,46,2,0.04,NCSN,344783
1993/04/30 16:35:30.22,36.21167,-119.8215,20.134,2.59,Md,37,63,24,0.23,NCSN,346720
1993/05/02 09:28:43.18,35.95467,-120.50367,9.158,3.4,Md,57,32,0,0.05,NCSN,346793
1993/05/13 20:27:27.01,36.165,-120.25233,9.468,2.94,Md,36,199,27,0.18,NCSN,349160
1993/05/14 12:47:58.30,36.13217,-120.6845,5.137,2.78,Md,30,67,4,0.05,NCSN,349196
1993/05/14 12:48:02.69,36.1215,-120.67767,4.762,2.57,Md,37,44,15,0.13,NCSN,349224
1993/05/27 08:39:36.79,36.14433,-120.27016,9.63,3.39,Md,49,67,13,0.09,NCSN,351443
1993/06/08 13:02:43.11,36.0865,-120.21733,8.595,2.63,Md,43,73,10,0.06,NCSN,352628
1993/06/14 00:43:16.10,36.485,-120.61467,13.506,3.22,Md,63,143,22,0.13,NCSN,354929
1993/07/07 16:26:04.48,36.246,-120.40334,7.765,2.54,Md,35,47,5,0.07,NCSN,365484
1993/08/04 20:20:02.37,36.0505,-120.607,3.561,2.74,Md,46,46,2,0.07,NCSN,373260
1993/08/07 13:43:42.47,36.45367,-120.19933,16.181,3.48,Md,53,212,3,0.11,NCSN,373733
1993/08/12 14:45:16.59,36.45367,-120.19767,15.304,2.95,Md,46,135,3,0.15,NCSN,374487
1993/08/18 07:43:44.96,36.00817,-120.14433,14.468,2.79,Md,36,105,7,0.11,NCSN,375276
1993/08/19 17:08:33.14,36.27883,-120.39767,9.728,2.68,Md,35,60,6,0.05,NCSN,375460
1993/08/19 17:11:31.16,36.281,-120.39667,9.968,2.97,Md,41,53,6,0.06,NCSN,375461
1993/09/27 20:15:21.78,35.78383,-120.33483,8.457,3.5,Md,51,42,5,0.05,NCSN,30029975
1993/10/18 19:49:55.47,36.15933,-120.15833,7.727,2.62,Md,29,117,12,0.05,NCSN,30032393
1993/10/21 04:58:45.13,36.29067,-120.4075,9.988,2.87,Md,40,64,6,0.05,NCSN,30032936
1993/10/26 02:17:47.20,36.13533,-120.182,9.01,2.55,Md,39,106,11,0.04,NCSN,30033309
1993/10/31 18:31:23.69,36.29817,-120.429,9.445,3.62,Md,48,81,7,0.09,NCSN,30033707
1993/11/03 04:27:02.92,36.2945,-120.42934,9.308,3.26,Md,45,77,7,0.08,NCSN,30033920
1993/11/03 08:37:28.48,36.29417,-120.42883,9.358,2.93,Md,46,86,7,0.1,NCSN,30033927
1993/11/08 08:04:14.49,36.48433,-120.4575,10.729,2.76,Md,56,55,18,0.22,NCSN,30034303
1993/11/13 21:14:05.85,35.9515,-120.49767,10.508,3.19,Md,51,50,1,0.06,NCSN,30034725
1993/11/14 12:25:34.89,35.9525,-120.498,10.883,4.82,Mw,61,51,0,0.06,NCSN,30034766
1993/11/14 12:29:14.41,35.95783,-120.504,10.788,2.57,Md,45,52,1,0.05,NCSN,403503
1993/11/14 12:34:53.84,35.95867,-120.5085,10.298,2.68,Md,50,52,1,0.04,NCSN,403505
1993/11/14 12:52:59.23,35.949,-120.49184,10.859,2.67,Md,37,80,1,0.05,NCSN,30035323
1993/11/15 03:05:04.77,35.97517,-120.52283,10.368,2.62,Md,46,73,3,0.04,NCSN,30034830
1993/11/19 02:37:16.43,36.06767,-119.80867,11.182,2.83,Md,56,51,26,0.16,NCSN,30035251
1993/11/28 06:53:52.58,36.2895,-120.85,9.562,2.5,Md,51,66,8,0.06,NCSN,30036085
1993/12/04 20:27:06.63,35.99283,-120.54366,9.823,2.57,Md,47,38,6,0.05,NCSN,30036729
1993/12/12 00:45:08.79,35.4505,-119.98183,9.276,2.58,Md,32,159,3,0.06,NCSN,30037346
1993/12/15 10:26:22.41,36.1885,-120.26217,11.527,2.95,Md,53,107,10,0.07,NCSN,30037607
1994/01/03 23:39:15.71,36.07233,-120.107,7.141,3.37,Md,52,185,1,0.07,NCSN,390297
1994/01/07 03:53:17.55,35.98883,-120.13133,15.958,3.52,Md,52,118,8,0.11,NCSN,390522
1994/01/28 02:49:27.90,35.79333,-120.34216,9.28,2.81,Md,44,39,4,0.04,NCSN,392798
1994/01/28 19:05:34.05,36.23617,-120.7955,8.166,2.87,Md,55,82,2,0.05,NCSN,392858
1994/02/12 10:43:07.58,36.81083,-120.9015,3.391,3.08,Md,76,89,8,0.06,NCSN,394617
1994/02/14 03:48:59.93,36.54233,-120.66967,6.84,2.87,Md,68,158,17,0.18,NCSN,394767
1994/02/15 19:21:15.34,35.92267,-120.471,5.153,2.95,Md,54,47,2,0.06,NCSN,394898
1994/02/23 06:58:08.79,36.29317,-120.35033,13.558,3.5,Mw,73,63,5,0.1,NCSN,395417
1994/02/24 14:51:38.74,36.28383,-120.33683,12.898,2.61,Md,47,65,4,0.15,NCSN,395511
1994/03/19 16:35:40.09,36.0145,-120.01417,8.187,2.5,Md,14,260,10,0.09,NCSN,398146
1994/03/31 19:59:59.75,36.18383,-120.30683,11.367,4.2,Mw,49,110,8,0.05,NCSN,399369
1994/03/31 20:02:29.66,36.17817,-120.29684,10.927,4.2,Mw,45,60,9,0.05,NCSN,399484
1994/03/31 20:05:56.76,36.17916,-120.30016,10.497,2.6,Md,38,59,9,0.05,NCSN,399370
1994/04/01 07:36:38.28,36.18833,-120.28384,10.357,3.76,Md,56,62,9,0.06,NCSN,399423
1994/04/20 08:00:52.69,35.99633,-120.54533,9.793,2.83,Md,59,34,6,0.04,NCSN,400787
1994/04/21 16:37:15.36,36.29683,-120.4305,9.428,4.2,Mw,56,80,7,0.1,NCSN,400865
1994/04/21 18:05:10.01,36.30083,-120.43483,9.338,3.43,Md,47,82,7,0.1,NCSN,400869
1994/07/03 07:31:18.50,36.00967,-119.95734,11.142,2.69,Md,39,189,15,0.11,NCSN,30052160
1994/07/16 06:32:55.50,36.24283,-120.80233,6.227,3.11,Md,55,75,3,0.06,NCSN,30052919
1994/08/06 20:18:34.87,36.32667,-120.67783,11.536,2.75,Md,45,86,10,0.08,NCSN,30054455
1994/08/18 09:26:43.59,36.118,-120.14217,8.44,2.71,Md,57,128,7,0.06,NCSN,30055363
1994/09/06 15:29:50.61,36.1465,-120.5235,7.995,3.29,Md,53,72,10,0.1,NCSN,30056723
1994/09/07 22:34:30.63,35.99617,-120.55634,3.723,3.27,Md,52,60,5,0.06,NCSN,30056809
1994/10/08 19:49:06.70,36.06733,-120.05917,7.011,2.67,Md,45,163,5,0.13,NCSN,30060083
1994/10/09 11:42:16.36,36.554,-120.71484,5.86,2.53,Md,54,86,14,0.24,NCSN,30060140
1994/10/25 12:48:12.08,36.20333,-120.7545,8.006,3.11,Md,59,67,4,0.07,NCSN,30061344
1994/11/16 12:57:48.50,36.13667,-120.1935,7.81,2.59,Md,35,100,11,0.13,NCSN,30062721
1994/11/21 18:48:12.59,36.244,-120.80117,6.897,2.89,Md,53,75,14,0.05,NCSN,30063051
1994/12/02 10:50:20.66,36.1745,-120.728,8.606,3.12,Md,62,53,7,0.06,NCSN,30063675
1994/12/02 10:51:05.05,36.1735,-120.73,8.136,3,Md,28,66,7,0.06,NCSN,30063708
1994/12/12 05:50:00.09,35.92967,-120.4745,9.683,3.06,Md,53,29,2,0.06,NCSN,30064233
1994/12/13 01:19:34.81,36.38217,-120.96133,7.435,2.59,Md,48,69,8,0.07,NCSN,30064274
1994/12/19 11:36:27.68,36.005,-120.56,4.582,2.53,Md,42,64,5,0.04,NCSN,30064648
1994/12/20 10:27:47.18,35.91767,-120.46467,8.347,4.9,Mw,54,30,2,0.06,NCSN,30064693
1994/12/20 12:55:06.32,35.91633,-120.463,6.537,3.4,Md,52,47,2,0.05,NCSN,30064696
1994/12/28 12:49:05.21,36.283,-120.462,9.465,3.37,Md,52,80,10,0.11,NCSN,30065254
1995/01/06 03:57:20.96,36.2515,-120.81284,6.287,3.24,Md,57,91,18,0.06,NCSN,30065734
1995/01/15 02:02:47.44,36.25267,-120.81216,6.487,2.83,Md,50,76,13,0.05,NCSN,30066216
1995/01/30 20:42:59.19,36.28417,-120.45617,10.035,2.64,Md,37,80,10,0.09,NCSN,30067121
1995/02/07 11:15:14.72,35.7815,-120.32983,8.558,2.97,Md,52,46,6,0.04,NCSN,30067568
1995/02/09 00:09:17.86,35.71,-120.29183,11.949,2.51,Md,45,49,5,0.04,NCSN,30067669
1995/02/09 10:30:48.88,36.4865,-120.543,14.792,3.3,Md,97,47,23,0.11,NCSN,30067689
1995/02/12 10:36:32.61,36.40883,-120.41917,12.394,2.54,Md,55,39,9,0.07,NCSN,30067856
1995/03/15 04:03:33.36,36.53783,-120.56033,5.797,2.63,Md,58,90,28,0.1,NCSN,30069807
1995/03/16 10:49:07.36,35.835,-120.113,21.006,3.06,Md,4,276,17,0.01,NCSN,30069850
1995/04/05 20:20:26.27,35.77967,-120.32784,8.418,3.31,Md,50,42,6,0.04,NCSN,30071079
1995/04/13 13:26:02.06,35.471,-119.77834,-0.489,3.36,Md,28,150,17,0.2,NCSN,30071501
1995/06/18 19:30:14.08,36.15017,-120.00616,7.057,2.72,Md,30,150,14,0.17,NCSN,30075192
1995/06/23 10:18:58.83,36.37333,-120.37833,7.821,2.91,Md,43,154,4,0.11,NCSN,30075343
1995/06/24 15:08:33.29,36.12383,-120.21133,10.38,3.49,Md,55,88,11,0.08,NCSN,30075524
1995/06/28 13:48:25.28,36.11983,-120.21667,9.16,2.56,Md,45,85,12,0.07,NCSN,30075900
1995/07/08 20:35:16.47,36.07317,-120.261,15.15,2.68,Md,32,57,14,0.06,NCSN,30076766
1995/07/12 05:21:18.45,36.2825,-120.46117,9.685,3.21,Md,47,80,10,0.09,NCSN,30077043
1995/08/10 05:17:57.46,36.477,-120.19483,11.341,3.26,Md,96,49,22,0.4,NCSN,30079632
1995/08/20 17:12:34.45,36.34383,-120.91634,4.162,2.78,Md,57,52,3,0.08,NCSN,30080815
1995/09/10 12:36:48.35,36.00033,-120.56,4.525,2.72,Md,53,34,5,0.06,NCSN,30083343
1995/09/29 03:40:25.60,36.3405,-120.35183,4.681,2.64,Md,37,178,2,0.08,NCSN,30085752
1995/10/08 05:49:55.54,36.24783,-120.45033,12.085,2.58,Md,35,76,10,0.07,NCSN,30086555
1995/10/08 06:03:10.68,36.249,-120.45433,12.155,2.56,Md,33,70,10,0.08,NCSN,30086557
1995/10/28 04:52:36.77,36.49567,-120.5885,9.762,2.65,Md,69,45,25,0.07,NCSN,30088177
1995/11/05 00:03:26.27,36.456,-120.19483,16.774,3.12,Md,79,115,21,0.09,NCSN,30089001
1995/11/28 14:17:22.36,36.1395,-120.162,-0.561,2.74,Md,65,94,28,0.24,NCSN,30090772
1996/01/11 02:58:36.13,36.00117,-120.1265,16.458,3.31,Md,52,92,7,0.11,NCSN,30094082
1996/01/11 17:06:53.59,36.49917,-120.53683,13.732,3.37,Md,122,47,23,0.21,NCSN,30094130
1996/01/12 11:27:34.77,36.13517,-120.04916,8.167,3.02,Md,32,177,10,0.06,NCSN,30094264
1996/01/13 09:36:50.32,35.9935,-120.125,13.183,2.52,Md,38,123,8,0.08,NCSN,30094317
1996/02/10 12:48:07.89,36.18683,-120.305,10.33,2.56,Md,41,58,8,0.05,NCSN,30096439
1996/02/29 15:31:58.42,35.97333,-120.52834,4.87,2.82,Md,42,47,3,0.07,NCSN,30098024
1996/03/22 00:46:14.33,36.02133,-120.577,4.395,2.61,Md,40,75,5,0.07,NCSN,30100189
1996/03/25 09:18:10.40,36.13217,-120.684,5.317,2.57,Md,49,53,4,0.06,NCSN,30100397
1996/03/27 09:27:14.49,36.45284,-120.4865,11.187,2.65,Md,40,126,17,0.09,NCSN,30100548
1996/03/31 17:39:22.39,36.59367,-120.36217,4.939,2.82,Md,6,138,46,0.15,NCSN,1223530
1996/04/19 08:45:05.73,36.06767,-120.02067,6.163,3.01,Md,6,190,8,0.12,NCSN,1224359
1996/04/20 06:28:21.01,36.80517,-120.12434,2.019,3.34,Md,4,153,62,0.03,NCSN,1224384
1996/04/26 00:56:26.95,36.07983,-120.63817,1.911,2.71,Md,45,38,4,0.05,NCSN,30104691
1996/04/28 05:44:21.03,36.0495,-120.117,3.586,2.6,Md,44,149,1,0.07,NCSN,30104826
1996/05/16 19:56:47.27,36.08583,-120.14083,6.426,2.87,Md,41,88,4,0.06,NCSN,30106425
1996/06/23 21:49:09.78,36.03983,-120.114,3.531,2.96,Md,66,95,2,0.13,NCSN,30110824
1996/06/24 04:29:21.23,36.041,-120.1145,3.111,2.88,Md,66,102,2,0.1,NCSN,30110848
