DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2002/09/04 21:03:02.89,36.20917,-120.19334,6.7,2.78,Md,8,321,39,0.05,NCSN,21243567
2002/09/04 21:18:11.28,35.94783,-120.03433,9.241,2.98,Md,32,150,12,0.09,NCSN,21243572
2002/09/06 07:28:22.59,35.86517,-120.4135,8.588,3.9,Mw,44,39,2,0.04,NCSN,21243814
2002/09/06 18:06:13.40,36.94817,-120.63167,10.317,2.75,Md,6,344,65,0.05,NCSN,21244021
2002/09/21 03:11:29.74,35.9925,-120.543,8.093,2.63,Md,8,163,6,0.02,NCSN,21246273
2002/10/09 15:25:39.45,36.08967,-120.20966,9.152,2.7,Md,36,77,10,0.06,NCSN,21248803
2002/10/12 03:48:32.42,35.62617,-119.70533,23.092,2.61,Md,21,223,31,0.15,NCSN,21249067
2002/11/12 16:48:25.08,35.9725,-120.5235,7.415,4.1,Mw,57,35,3,0.05,NCSN,21254383
2002/11/18 17:36:30.97,36.06667,-120.201,8.872,2.66,Md,37,67,8,0.05,NCSN,21255571
2002/11/22 03:57:57.57,36.543,-120.61983,13.912,2.61,Md,49,63,20,0.23,NCSN,21269406
2002/11/24 18:15:09.02,35.97183,-120.5275,4.605,2.81,Md,45,48,3,0.07,NCSN,21256718
2002/12/06 11:21:55.67,36.2415,-120.367,9.759,2.92,Md,40,62,2,0.06,NCSN,21259159
2002/12/11 11:35:08.36,36.28917,-120.84967,9.727,2.66,Md,41,58,8,0.05,NCSN,21259891
2002/12/28 14:08:20.52,36.14483,-120.16283,10.869,3.9,Mw,32,118,10,0.08,NCSN,21261534
2002/12/29 12:48:39.98,36.00783,-120.56416,4.672,2.61,Md,37,48,5,0.04,NCSN,21261590
2002/12/31 03:29:01.16,36.23867,-120.287,11.799,3.03,Md,38,69,5,0.08,NCSN,21261750
2003/01/09 15:20:45.22,36.244,-120.82584,1.357,3.19,ML,58,66,12,0.56,NCSN,21263091
2003/01/21 14:12:20.13,36.25967,-120.82066,6.381,2.52,Md,43,70,5,0.04,NCSN,21264526
2003/03/07 13:26:13.03,36.60983,-120.74533,5.577,3.06,Md,78,72,7,0.09,NCSN,21270069
2003/04/01 01:05:09.93,35.85383,-120.39667,4.409,3.03,Md,40,40,2,0.05,NCSN,21273399
2003/04/01 09:00:32.68,36.079,-120.1605,13.522,2.71,Md,39,67,5,0.09,NCSN,21273444
2003/04/01 09:08:15.60,36.05633,-120.1655,1.837,2.5,Md,30,66,5,0.65,NCSN,21273448
2003/04/01 20:54:36.45,36.05183,-120.61034,9.056,3.12,ML,49,31,2,0.07,NCSN,21273511
2003/04/21 15:46:45.67,36.56217,-120.7085,12.61,3.51,ML,95,46,14,0.12,NCSN,21276738
2003/04/21 15:59:40.95,36.56217,-120.72533,10.03,2.84,Md,51,76,13,0.17,NCSN,21276745
2003/04/28 05:07:47.87,35.98667,-120.0175,10.605,2.59,Md,33,169,12,0.09,NCSN,21277414
2003/05/04 21:58:51.00,36.344,-120.916,4.032,2.86,Md,50,52,3,0.07,NCSN,21278067
2003/05/19 01:33:32.96,36.64233,-120.37267,4.404,2.64,Md,5,195,63,0.08,NCSN,30505769
2003/05/26 10:38:30.48,36.98333,-120.165,7.459,3.72,ML,134,83,28,0.31,NCSN,30225834
2003/05/28 01:56:27.87,36.46467,-120.84917,16.238,2.58,Md,48,106,11,0.15,NCSN,30225892
2003/05/30 09:03:38.52,36.99866,-120.17966,8.279,3.15,ML,98,80,29,0.39,NCSN,21284445
2003/06/04 11:19:01.28,36.99917,-120.19133,0.119,2.51,Md,40,92,29,0.53,NCSN,30225897
2003/06/22 01:45:44.75,36.249,-120.33417,8.559,2.6,Md,35,107,1,0.06,NCSN,21288847
2003/07/02 08:38:56.50,36.52483,-120.13817,7.105,2.78,Md,4,123,31,0.01,NCSN,51129561
2003/07/04 17:29:04.58,36.51183,-120.6355,6.642,2.58,Md,61,58,22,0.19,NCSN,21290991
2003/07/09 23:04:23.13,36.15,-120.06617,8.549,2.85,Md,32,170,11,0.09,NCSN,21291770
2003/07/16 03:30:07.75,36.21267,-120.78033,8.356,2.57,Md,51,70,2,0.07,NCSN,21292685
2003/07/17 08:48:17.53,36.648,-120.9445,4.411,3.07,ML,60,53,8,0.2,NCSN,21292835
2003/07/17 13:29:52.01,36.64833,-120.94334,0.921,2.89,Md,50,58,8,0.2,NCSN,21292878
2003/07/19 05:40:36.92,36.19584,-120.26,18.532,2.78,Md,5,154,15,0.06,NCSN,51130053
2003/07/23 10:20:50.97,36.316,-120.733,7.612,2.72,Md,31,92,10,0.07,NCSN,21294222
2003/07/30 11:49:21.99,35.87067,-120.31883,11.279,2.94,Md,38,50,4,0.07,NCSN,21296131
2003/08/11 14:18:44.08,36.12683,-120.68933,7.359,2.64,Md,48,45,14,0.07,NCSN,21298828
2003/08/13 15:58:33.17,36.18917,-120.30167,32.004,2.98,Md,6,83,12,0.4,NCSN,40145604
2003/08/28 00:11:12.69,35.92417,-120.47017,5.393,3.04,Md,45,43,2,0.06,NCSN,21303302
2003/08/28 17:33:32.53,36.22433,-120.33383,9.883,2.97,Md,48,58,3,0.06,NCSN,21303568
2003/09/05 22:33:43.58,36.53,-120.6675,8.484,2.7,Md,63,58,19,0.13,NCSN,30226256
2003/09/11 14:34:19.14,36.53733,-120.668,7.594,2.85,Md,59,83,18,0.12,NCSN,30226257
2003/09/21 07:43:25.28,36.0785,-120.6355,5.701,3.21,ML,58,68,18,0.07,NCSN,21308308
2003/11/14 08:22:03.98,36.4855,-120.657,8.431,2.92,Md,76,55,19,0.14,NCSN,30226568
2003/11/24 14:32:37.58,36.33667,-120.87867,11.72,3.14,Md,54,49,7,0.05,NCSN,21319915
2003/11/28 22:08:54.64,36.46533,-120.6435,9.111,3.33,ML,77,53,19,0.14,NCSN,21320728
2003/12/06 13:49:16.98,36.00134,-120.5575,4.592,2.77,Md,42,59,5,0.04,NCSN,21321539
2003/12/07 01:13:37.34,36.055,-120.605,9.056,2.55,Md,31,55,2,0.04,NCSN,21321626
2003/12/28 13:09:06.20,36.6105,-120.75983,1.767,2.66,Md,44,97,7,0.11,NCSN,21326260
2004/02/27 02:22:44.94,36.561,-120.70167,11.106,2.65,Md,42,58,14,0.12,NCSN,21346428
2004/03/10 17:05:56.40,35.92833,-120.477,9.75,2.9,Md,60,39,3,0.07,NCSN,21349380
2004/04/13 11:00:56.76,36.64017,-120.50433,11.429,2.5,Md,82,67,26,0.2,NCSN,30227377
2004/05/18 21:35:44.68,36.605,-120.57,9.944,2.58,Md,44,84,21,0.26,NCSN,21365018
2004/07/29 04:22:40.11,35.99067,-119.91983,5.214,2.86,Md,89,47,15,0.27,NCSN,21384762
2004/08/10 23:53:06.27,36.4475,-120.33067,7.014,2.87,Md,52,69,11,0.13,NCSN,21387642
2004/08/12 09:57:52.08,36.24233,-120.8015,6.331,3.03,ML,66,68,3,0.07,NCSN,21388046
2004/08/12 14:44:42.62,36.19817,-120.76,7.592,2.72,Md,62,69,4,0.06,NCSN,21388094
2004/08/15 08:39:43.23,36.383,-120.96067,7.551,2.53,Md,59,60,7,0.08,NCSN,21388880
2004/09/01 19:58:02.03,36.18083,-120.30383,10.289,2.81,Md,49,111,8,0.08,NCSN,21392768
2004/09/06 03:43:04.84,36.14717,-120.6615,1.738,2.81,Md,56,51,7,0.24,NCSN,21393628
2004/09/26 15:54:05.96,36.16417,-120.6495,0.503,3.7,Mw,69,63,9,0.56,NCSN,21399972
2004/09/27 02:00:06.12,36.16383,-120.65583,5.178,3.42,ML,63,49,9,0.13,NCSN,21400082
2004/09/27 08:52:41.05,36.1585,-120.66133,5.093,2.84,Md,54,62,8,0.08,NCSN,21400160
2004/09/28 17:15:24.25,35.81816,-120.366,8.136,5.97,Mw,60,26,2,0.04,NCSN,30228270
2004/09/28 17:19:06.81,35.85717,-120.40633,8.503,4.15,ML,54,40,2,0.04,NCSN,30228271
2004/09/28 17:19:23.92,35.84433,-120.4015,8.243,4.12,Md,19,83,1,0.07,NCSN,21400459
2004/09/28 17:21:29.26,35.83383,-120.456,31.797,2.53,Md,10,177,5,0.19,NCSN,71006934
2004/09/28 17:22:22.79,35.90917,-120.45617,5.811,2.78,Md,32,53,4,0.06,NCSN,21400460
2004/09/28 17:22:55.07,36.00317,-120.569,2.94,2.64,Md,18,125,3,0.05,NCSN,30228826
2004/09/28 17:23:49.14,35.85467,-120.39967,4.199,2.52,Md,39,40,2,0.07,NCSN,30506240
2004/09/28 17:24:15.28,35.8045,-120.34983,5.998,4.71,Mw,54,37,3,0.04,NCSN,21400461
2004/09/28 17:28:22.13,35.90233,-120.44666,5.013,2.51,Md,13,145,5,0.04,NCSN,30506243
2004/09/28 17:29:22.66,35.83467,-120.38383,8.27,3.29,ML,26,73,3,0.04,NCSN,30506245
2004/09/28 17:29:41.19,35.82667,-120.37183,8.555,3.24,ML,13,73,2,0.02,NCSN,30506246
2004/09/28 17:32:23.48,35.85183,-120.393,4.455,2.63,Md,23,84,3,0.07,NCSN,30506248
2004/09/28 17:33:55.47,35.81533,-120.363,6.418,3.7,ML,57,25,2,0.03,NCSN,21400462
2004/09/28 17:35:17.81,35.947,-120.4895,9.525,3.55,ML,20,156,1,0.03,NCSN,30506251
2004/09/28 17:38:38.65,35.84417,-120.38084,-0.541,2.73,Md,28,44,2,0.31,NCSN,30506254
2004/09/28 17:39:13.95,35.93817,-120.48634,9.439,2.55,Md,25,49,2,0.06,NCSN,30506255
2004/09/28 17:41:09.68,35.9135,-120.45766,5.922,2.89,Md,57,41,4,0.06,NCSN,21400760
2004/09/28 17:48:56.96,35.8745,-120.42367,4.347,3.09,Md,18,102,2,0.04,NCSN,30500818
2004/09/28 17:49:03.26,35.85533,-120.40366,4.357,2.68,Md,29,39,3,0.07,NCSN,30500819
2004/09/28 17:57:43.87,35.781,-120.33083,8.338,2.66,Md,52,46,6,0.05,NCSN,21400463
2004/09/28 18:02:22.09,35.89917,-120.44133,5.963,2.53,Md,20,52,4,0.04,NCSN,30506263
2004/09/28 18:09:36.34,35.81667,-120.39817,1.385,2.84,Md,26,72,2,0.34,NCSN,30500837
2004/09/28 18:45:00.98,35.85167,-120.39616,4.836,2.77,Md,51,40,2,0.04,NCSN,21400467
2004/09/28 19:02:27.89,35.92216,-120.47234,5.394,2.68,Md,49,54,2,0.06,NCSN,21400470
2004/09/28 19:23:39.43,35.8285,-120.38017,5.993,3.06,ML,46,28,2,0.05,NCSN,30506310
2004/09/28 19:31:27.81,35.8385,-120.388,8.683,4.03,Mw,59,33,1,0.03,NCSN,21400474
2004/09/28 19:40:23.52,35.78117,-120.33134,8.428,2.85,Md,55,42,6,0.04,NCSN,21400518
2004/09/28 19:59:27.68,35.90434,-120.44833,5.814,3.19,Md,58,40,4,0.06,NCSN,21400475
2004/09/28 20:00:20.47,35.905,-120.44817,4.578,2.5,Md,17,66,5,0.04,NCSN,30506316
2004/09/28 20:05:51.49,35.87417,-120.42416,5.436,2.63,Md,50,40,2,0.05,NCSN,21400476
2004/09/28 20:18:12.32,35.93583,-120.48217,8.914,2.59,Md,52,40,3,0.06,NCSN,21400479
2004/09/28 21:01:37.49,35.9185,-120.47017,5.104,2.59,Md,51,38,2,0.06,NCSN,21400487
2004/09/28 21:49:23.49,35.78,-120.33134,8.408,2.94,Md,56,42,6,0.04,NCSN,21400488
2004/09/28 22:22:52.30,35.91917,-120.47017,5.074,2.65,Md,52,39,2,0.06,NCSN,21400500
2004/09/29 01:53:35.14,35.8975,-120.44083,5.874,3.41,ML,59,39,4,0.07,NCSN,21400562
2004/09/29 02:33:45.02,35.8535,-120.3955,4.762,3.06,Md,56,40,2,0.04,NCSN,21400579
2004/09/29 02:42:49.60,35.8785,-120.42783,5.626,2.94,Md,53,42,2,0.04,NCSN,21400733
2004/09/29 03:58:21.05,35.9135,-120.45567,5.655,2.59,Md,15,72,4,0.06,NCSN,30500795
2004/09/29 04:33:58.48,35.92283,-120.47183,5.04,2.62,Md,39,41,4,0.06,NCSN,30500786
2004/09/29 06:51:23.51,35.88334,-120.4265,5.736,2.9,Md,53,44,2,0.05,NCSN,21401978
2004/09/29 09:02:11.15,35.92017,-120.4735,5.143,2.64,Md,40,51,4,0.06,NCSN,30500891
2004/09/29 16:11:51.75,36.1385,-120.2045,9.092,3.07,ML,39,169,12,0.07,NCSN,21400934
2004/09/29 16:31:55.16,35.92267,-120.46883,4.694,2.9,Md,49,37,2,0.07,NCSN,21400963
2004/09/29 17:10:04.03,35.95367,-120.50217,10.772,5,Mw,62,33,0,0.07,NCSN,21401069
2004/09/30 00:53:47.42,35.90933,-120.454,5.854,2.79,Md,50,41,3,0.06,NCSN,21400895
2004/09/30 05:02:27.16,35.9555,-120.50484,9.272,3.48,ML,60,34,1,0.05,NCSN,21401221
2004/09/30 08:20:35.19,35.87967,-120.43066,4.96,2.69,Md,40,43,3,0.05,NCSN,21401131
2004/09/30 18:54:28.84,35.988,-120.53783,9.889,4.88,Mw,63,27,2,0.05,NCSN,21401170
2004/09/30 18:57:40.40,35.85917,-120.4045,4.496,2.64,Md,20,69,3,0.02,NCSN,30506460
2004/09/30 20:47:15.33,35.95617,-120.495,13.21,2.68,Md,34,57,3,0.07,NCSN,21401157
2004/10/01 13:26:39.88,35.92367,-120.47633,5.23,2.95,Md,49,39,4,0.06,NCSN,21401629
2004/10/01 20:43:19.49,35.86517,-120.41417,8.562,3.44,ML,59,39,2,0.04,NCSN,21401909
2004/10/01 20:58:19.87,35.90517,-120.44833,5.794,3.05,Md,53,40,4,0.05,NCSN,21402433
2004/10/02 07:04:26.72,35.79317,-120.34283,9.712,3.19,ML,56,39,4,0.04,NCSN,21402406
2004/10/02 07:45:40.08,35.84967,-120.39516,4.689,2.63,Md,32,56,2,0.05,NCSN,21402425
2004/10/02 11:41:20.88,35.883,-120.42633,5.566,2.78,Md,53,38,2,0.05,NCSN,21402566
2004/10/02 22:12:40.55,35.93917,-120.4865,9.833,3.13,ML,51,42,2,0.06,NCSN,21402778
2004/10/03 02:11:15.39,36.1615,-120.66417,4.338,2.86,Md,57,52,8,0.12,NCSN,21402827
2004/10/03 09:29:58.02,35.86017,-120.4085,8.662,2.94,Md,58,39,2,0.03,NCSN,21403416
2004/10/03 21:14:47.75,35.92367,-120.47166,5.244,2.68,Md,58,42,2,0.06,NCSN,21403472
2004/10/03 21:41:30.24,35.8575,-120.40283,5.042,2.56,Md,52,40,2,0.04,NCSN,21403307
2004/10/04 04:40:54.64,35.8425,-120.38416,3.989,2.63,Md,39,58,1,0.05,NCSN,21403153
2004/10/04 05:45:23.14,35.852,-120.396,4.982,2.69,Md,54,39,2,0.04,NCSN,21403193
2004/10/04 21:07:33.44,35.8985,-120.4395,4.604,2.71,Md,41,53,4,0.07,NCSN,21405224
2004/10/05 01:57:09.65,35.92083,-120.46833,5.35,2.57,Md,19,91,4,0.05,NCSN,21404687
2004/10/08 10:44:41.77,35.85333,-120.39667,4.625,3.01,Md,55,40,2,0.04,NCSN,21405611
2004/10/08 23:22:19.83,36.0205,-120.57933,4.265,2.77,Md,58,43,4,0.08,NCSN,21406038
2004/10/09 01:11:48.75,36.02067,-120.58283,4.14,2.54,Md,45,56,4,0.07,NCSN,21405695
2004/10/11 14:46:18.34,35.9285,-120.4765,5.267,2.53,Md,14,103,3,0.04,NCSN,21406847
2004/10/13 21:46:39.50,35.79633,-120.34717,10.153,3.38,ML,60,36,3,0.05,NCSN,21409363
2004/10/17 05:57:02.55,35.89867,-120.44117,5.904,3.06,ML,59,39,4,0.07,NCSN,21410825
2004/10/17 18:38:24.15,36.05267,-120.60867,10.535,2.52,Md,50,64,2,0.06,NCSN,21411089
2004/10/20 17:12:22.72,35.92283,-120.46967,4.436,2.91,Md,48,43,4,0.07,NCSN,21411884
2004/10/21 01:51:01.06,35.85767,-120.40366,4.865,2.5,Md,42,54,2,0.04,NCSN,21411945
2004/10/21 07:38:43.01,36.24183,-120.8015,6.461,2.91,Md,59,68,3,0.06,NCSN,21412002
2004/10/23 03:44:41.74,35.91,-120.4525,5.94,2.73,Md,46,42,4,0.06,NCSN,21413404
2004/10/23 07:55:17.75,35.88317,-120.42667,5.806,2.98,Md,58,44,2,0.05,NCSN,21413548
2004/10/24 03:41:16.21,35.92667,-120.47266,9.264,2.84,Md,59,43,2,0.06,NCSN,21413873
2004/10/26 23:59:24.35,35.99567,-120.4335,15.593,2.76,Md,5,328,7,0.04,NCSN,21414753
2004/10/28 04:29:20.26,36.58567,-120.7045,9.05,2.79,Md,70,48,12,0.14,NCSN,21415078
2004/10/29 03:32:43.62,35.7845,-120.33317,8.678,3.35,ML,58,42,1,0.05,NCSN,21415362
2004/11/01 18:52:31.13,35.84267,-120.38383,4.129,2.51,Md,37,58,2,0.06,NCSN,21416364
2004/11/02 10:26:11.96,35.93467,-120.4865,4.763,3.28,ML,16,103,3,0.04,NCSN,21416567
2004/11/04 09:52:57.01,35.90583,-120.45016,5.671,2.61,Md,43,54,3,0.05,NCSN,21417120
2004/11/07 01:57:48.31,35.934,-120.48734,5.293,3.55,Md,11,155,3,0.03,NCSN,21417793
2004/11/10 06:54:59.20,35.89533,-120.43884,6.131,2.6,Md,23,58,4,0.06,NCSN,21418632
2004/11/12 07:35:25.32,35.94983,-120.49883,13.69,2.66,Md,55,37,1,0.08,NCSN,21419100
2004/11/13 23:14:05.01,35.92883,-120.47667,9.874,3.14,ML,56,40,2,0.06,NCSN,21419513
2004/11/16 07:32:00.82,35.85367,-120.39633,4.645,2.98,Md,54,40,2,0.05,NCSN,21420094
2004/11/16 09:34:05.02,35.78183,-120.329,8.403,3.15,ML,54,42,1,0.05,NCSN,21420114
2004/11/16 10:21:16.19,35.8525,-120.396,5.105,2.68,Md,51,57,2,0.04,NCSN,21420121
2004/11/17 11:15:19.92,35.95817,-120.51234,13.442,2.65,Md,50,33,1,0.07,NCSN,21420440
2004/11/19 02:56:00.67,35.86,-120.40833,8.625,3.72,Mw,62,39,2,0.04,NCSN,21420919
2004/11/22 14:10:41.20,35.94483,-120.49084,9.424,3.44,ML,65,37,1,0.06,NCSN,21421800
2004/11/24 05:12:16.03,35.77934,-120.32633,8.368,2.98,Md,58,40,1,0.04,NCSN,21422213
2004/11/27 05:19:40.12,35.93884,-120.4855,9.837,3.24,ML,58,38,2,0.06,NCSN,21423126
2004/11/29 01:54:14.51,35.94483,-120.49233,9.664,4.17,Mw,65,37,1,0.06,NCSN,21423530
2004/12/04 05:39:35.34,35.9425,-120.48983,10.47,3.35,ML,67,32,2,0.06,NCSN,21424965
2004/12/04 05:47:17.35,35.94417,-120.48967,10.424,2.63,Md,58,37,1,0.06,NCSN,21424966
2004/12/04 11:41:56.36,35.85583,-120.40633,8.505,2.51,Md,60,39,2,0.04,NCSN,21425003
2004/12/11 13:14:33.55,36.3385,-120.88633,10.313,2.53,Md,58,52,5,0.07,NCSN,21426645
2004/12/14 19:10:46.09,35.88283,-120.42767,5.606,2.58,Md,49,44,2,0.04,NCSN,21427313
2004/12/14 23:27:28.87,36.0085,-120.614,5.88,2.93,Md,6,158,27,0.08,NCSN,30506638
2004/12/16 13:46:25.90,36.02983,-120.0745,4.626,2.56,Md,53,196,5,0.08,NCSN,21427780
2004/12/18 23:31:48.79,35.94267,-120.497,13.347,2.66,Md,60,36,2,0.07,NCSN,21428128
2004/12/21 04:10:33.31,35.9735,-120.529,4.392,2.78,Md,60,30,2,0.07,NCSN,21428897
2004/12/27 23:08:47.03,36.18317,-120.30583,9.617,2.74,Md,29,101,11,0.08,NCSN,30506667
2005/01/03 13:29:11.60,36.0485,-120.6075,3.513,2.66,Md,43,56,2,0.07,NCSN,21431738
2005/01/20 11:18:14.94,36.53183,-120.70433,8.204,2.63,Md,48,89,17,0.1,NCSN,21434560
2005/01/22 13:04:05.96,35.887,-120.431,10.631,2.6,Md,28,59,3,0.05,NCSN,21435095
2005/01/28 13:03:26.32,36.04617,-120.042,9.566,3.85,Mw,62,99,6,0.22,NCSN,21436234
2005/01/28 13:08:30.06,36.0465,-120.04483,8.196,2.52,Md,47,169,6,0.19,NCSN,21436235
2005/01/28 13:26:14.27,36.045,-120.04433,8.436,2.96,Md,60,122,6,0.19,NCSN,21436236
2005/01/28 18:47:08.07,36.04333,-120.01933,8.766,2.56,Md,51,192,8,0.16,NCSN,21436284
2005/01/30 13:23:15.05,36.04867,-120.025,9.201,3.08,ML,52,176,8,0.12,NCSN,21436496
2005/01/31 17:13:52.49,36.51417,-120.66917,6.35,2.6,Md,68,80,21,0.21,NCSN,21436669
2005/02/03 16:13:19.88,35.92233,-120.46967,4.7,2.76,Md,53,43,4,0.07,NCSN,21437263
2005/02/08 22:00:48.89,35.95383,-120.50533,9.042,3.54,Mw,65,39,1,0.06,NCSN,21438324
2005/02/11 09:04:21.63,35.84267,-120.3835,4.339,2.52,Md,50,58,2,0.05,NCSN,21438867
2005/03/08 13:41:43.03,35.792,-120.344,9.38,2.52,Md,48,39,2,0.05,NCSN,21444045
2005/03/13 03:00:04.83,36.014,-120.57166,4.063,2.68,Md,63,45,3,0.06,NCSN,21445004
2005/03/16 23:47:13.85,35.9305,-119.97,28.025,3.18,Md,52,179,8,0.28,NCSN,21445777
2005/03/20 18:03:54.75,36.43433,-120.59883,15.736,2.59,Md,44,51,21,0.17,NCSN,21446480
2005/03/20 18:05:11.56,35.8525,-120.39684,4.845,2.53,Md,39,56,2,0.05,NCSN,30506802
2005/03/22 12:11:37.50,36.004,-120.5635,4.163,2.65,Md,54,81,2,0.07,NCSN,21446653
2005/03/22 17:59:20.88,35.93717,-120.494,5.14,2.62,Md,12,130,2,0.04,NCSN,21446707
2005/03/26 04:36:48.83,35.83883,-120.387,6.459,3.68,Mw,60,33,1,0.04,NCSN,21447168
2005/03/28 06:50:59.80,35.91017,-120.45467,5.794,2.66,Md,51,53,3,0.06,NCSN,21447502
2005/04/01 10:25:53.18,35.845,-120.39317,6.415,3.07,Md,57,37,1,0.04,NCSN,21448001
2005/04/01 19:11:30.00,35.95817,-120.506,13.662,2.82,Md,55,34,1,0.08,NCSN,21448062
2005/04/08 01:23:09.37,36.791,-120.57017,11.278,2.85,Md,11,187,90,0.5,NCSN,30506822
2005/04/16 10:13:15.33,35.89083,-120.4345,8.014,3.45,Mw,60,35,3,0.06,NCSN,21450190
2005/05/03 21:02:50.59,35.952,-120.495,13.624,3.18,Md,60,29,1,0.08,NCSN,21453859
2005/05/04 21:31:16.17,36.002,-120.55733,4.265,2.77,Md,47,49,2,0.07,NCSN,21454205
2005/05/09 13:08:36.80,35.92967,-120.47633,9.57,3.08,ML,59,52,2,0.06,NCSN,21455482
2005/05/11 23:25:59.67,36.07067,-120.64167,5.394,2.77,Md,65,29,9,0.08,NCSN,21456027
2005/05/16 07:24:37.51,35.92883,-120.477,9.476,4.48,Mw,48,62,4,0.05,NCSN,21456837
2005/05/16 08:10:23.60,35.932,-120.48233,9.636,2.63,Md,43,56,3,0.06,NCSN,21456848
2005/05/16 19:38:43.07,35.94,-120.48734,9.527,3.02,ML,62,36,2,0.07,NCSN,21456972
2005/05/16 19:50:52.77,35.939,-120.4865,9.75,3.16,ML,65,36,2,0.06,NCSN,21456975
2005/05/26 04:59:45.65,36.0205,-120.57833,4.288,2.67,Md,58,72,4,0.06,NCSN,21458648
2005/06/02 05:53:24.85,36.08283,-120.15784,15.116,2.8,Md,67,73,5,0.1,NCSN,21460022
2005/06/02 05:59:54.06,36.07983,-120.15784,15.036,3.02,Md,66,69,5,0.1,NCSN,21460024
